velocity,amplitude
-103.538,-0.252588
-103.5861,-0.276549
-103.6342,-0.243048
-103.6822,-0.210056
-103.7303,-0.109144
-103.7784,0.01057
-103.8265,0.041556
-103.8746,-0.071676
-103.9226,-0.136389
-103.9707,-0.098946
-104.0188,-0.157614
-104.0669,-0.101838
-104.1149,0.096171
-104.163,0.050819
-104.2111,-0.065513
-104.2592,-0.128864
-104.3073,-0.195366
-104.3553,-0.081773
-104.4034,0.044802
-104.4515,0.099962
-104.4996,0.171512
-104.5477,0.144336
-104.5957,0.102814
-104.6438,0.084874
-104.6919,0.017921
-104.74,0.025997
-104.788,-0.057675
-104.8361,-0.167276
-104.8842,-0.053691
-104.9323,0.042467
-104.9804,0.104447
-105.0284,0.158929
-105.0765,0.128562
-105.1246,0.05007
-105.1727,-0.029229
-105.2207,-0.026009
-105.2688,-0.041684
-105.3169,-0.031467
-105.365,0.021944
-105.413,0.00965
-105.4611,0.082369
-105.5092,0.117958
-105.5573,-0.045259
-105.6054,-0.091655
-105.6534,-0.080104
-105.7015,-0.258338
-105.7496,-0.226407
-105.7977,0.127348
-105.8458,0.278606
-105.8938,-0.049858
-105.9419,-0.170999
-105.99,0.045256
-106.0381,0.029562
-106.0862,-0.06937
-106.1342,-0.200933
-106.1823,-0.123021
-106.2304,0.179922
-106.2785,0.216841
-106.3265,0.097503
-106.3746,0.186118
-106.4227,0.325182
-106.4708,0.301567
-106.5189,0.079369
-106.5669,-0.123823
-106.615,-0.062378
-106.6631,-0.105137
-106.7112,-0.08242
-106.7592,0.155539
-106.8073,0.101632
-106.8554,-0.092554
-106.9035,-0.09101
-106.9515,0.035322
-106.9996,0.056225
-107.0477,0.010421
-107.0958,0.141988
-107.1439,0.253188
-107.1919,0.135271
-107.24,-0.062388
-107.2881,-0.208991
-107.3362,-0.349949
-107.3842,-0.46073
-107.4323,-0.348424
-107.4804,-0.036119
-107.5285,0.055427
-107.5766,-0.157706
-107.6246,-0.230571
-107.6727,-0.090198
-107.7208,-0.0459
-107.7689,-0.14015
-107.817,-0.279271
-107.865,-0.233636
-107.9131,-0.052508
-107.9612,-0.10911
-108.0093,-0.158787
-108.0573,0.017063
-108.1054,0.142125
-108.1535,0.031698
-108.2016,-0.102056
-108.2497,-0.135422
-108.2977,-0.139132
-108.3458,-0.014727
-108.3939,0.019801
-108.442,-0.096142
-108.49,-0.100702
-108.5381,0.004859
-108.5862,0.119776
-108.6343,0.017744
-108.6824,-0.241321
-108.7304,-0.35314
-108.7785,-0.353443
-108.8266,-0.323599
-108.8747,-0.129498
-108.9227,0.056763
-108.9708,0.065166
-109.0189,0.082639
-109.067,0.003595
-109.1151,-0.130049
-109.1631,0.036551
-109.2112,0.294201
-109.2593,0.251498
-109.3074,0.076965
-109.3555,-0.00302
-109.4035,-0.041463
-109.4516,-0.015074
-109.4997,-0.009361
-109.5478,-0.127119
-109.5958,-0.190611
-109.6439,-0.148386
-109.692,0.102693
-109.7401,0.260017
-109.7882,-0.007623
-109.8362,-0.141748
-109.8843,0.005196
-109.9324,0.09246
-109.9805,0.120367
-110.0285,0.11177
-110.0766,0.024035
-110.1247,-0.076294
-110.1728,-0.051608
-110.2208,-0.057914
-110.2689,-0.077157
-110.317,0.082329
-110.3651,0.217471
-110.4132,0.095359
-110.4612,-0.215795
-110.5093,-0.175869
-110.5574,0.070672
-110.6055,0.036366
-110.6535,-0.107438
-110.7016,-0.093569
-110.7497,0.030196
-110.7978,0.062582
-110.8459,0.068198
-110.8939,0.041141
-110.942,0.016591
-110.9901,0.003136
-111.0382,-0.005135
-111.0863,0.138773
-111.1343,0.221258
-111.1824,0.092786
-111.2305,0.045118
-111.2786,0.012064
-111.3267,-0.135447
-111.3747,-0.205217
-111.4228,-0.126942
-111.4709,0.016027
-111.519,0.038334
-111.567,-0.008342
-111.6151,-0.038816
-111.6632,-0.104588
-111.7113,-0.040551
-111.7593,0.011628
-111.8074,-0.151323
-111.8555,-0.180719
-111.9036,-0.098041
-111.9517,0.009852
-111.9997,0.169854
-112.0478,0.1908
-112.0959,0.1597
-112.144,0.034193
-112.192,-0.025493
-112.2401,0.131287
-112.2882,0.26237
-112.3363,0.091944
-112.3844,-0.221209
-112.4324,-0.140225
-112.4805,0.064358
-112.5286,0.053866
-112.5767,-0.044533
-112.6248,-0.197332
-112.6728,-0.256026
-112.7209,0.00964
-112.769,0.248957
-112.8171,0.002487
-112.8651,-0.202605
-112.9132,-0.122761
-112.9613,-0.068994
-113.0094,0.009533
-113.0575,-0.000815
-113.1055,-0.166726
-113.1536,-0.332168
-113.2017,-0.362867
-113.2498,-0.250222
-113.2978,-0.065631
-113.3459,0.175919
-113.394,0.238471
-113.4421,-0.002394
-113.4902,-0.296747
-113.5382,-0.343721
-113.5863,-0.225824
-113.6344,-0.14862
-113.6825,-0.012024
-113.7305,0.161447
-113.7786,0.095193
-113.8267,-0.138421
-113.8748,-0.225628
-113.9229,-0.073333
-113.9709,0.168449
-114.019,0.09182
-114.0671,-0.131894
-114.1152,-0.003511
-114.1633,0.217412
-114.2113,0.118364
-114.2594,-0.163419
-114.3075,-0.298783
-114.3556,-0.241949
-114.4036,-0.030649
-114.4517,0.080814
-114.4998,-0.062952
-114.5479,0.008169
-114.596,0.061998
-114.644,-0.09344
-114.6921,-0.034065
-114.7402,0.01184
-114.7883,-0.043477
-114.8363,0.039713
-114.8844,0.161038
-114.9325,0.112293
-114.9806,0.11279
-115.0286,0.123392
-115.0767,-0.059595
-115.1248,-0.22048
-115.1729,-0.350641
-115.221,-0.181811
-115.269,0.139769
-115.3171,0.00112
-115.3652,-0.195223
-115.4133,-0.183444
-115.4613,-0.17769
-115.5094,-0.228652
-115.5575,-0.232274
-115.6056,0.071071
-115.6537,0.30099
-115.7017,0.160655
-115.7498,0.181139
-115.7979,0.273753
-115.846,0.108741
-115.8941,-0.027433
-115.9421,-0.120714
-115.9902,-0.148651
-116.0383,-0.081529
-116.0864,-0.076729
-116.1345,0.037653
-116.1825,0.234376
-116.2306,0.161191
-116.2787,-0.000419
-116.3268,-0.023831
-116.3748,0.050902
-116.4229,0.118206
-116.471,0.018044
-116.5191,-0.066453
-116.5671,0.029383
-116.6152,0.053975
-116.6633,-0.008057
-116.7114,0.03987
-116.7595,-0.011103
-116.8075,-0.241024
-116.8556,-0.303197
-116.9037,-0.062851
-116.9518,0.075376
-116.9998,0.032295
-117.0479,0.085982
-117.096,0.165807
-117.1441,0.193927
-117.1922,0.086081
-117.2402,-0.083591
-117.2883,-0.144504
-117.3364,-0.233833
-117.3845,-0.286784
-117.4326,-0.246818
-117.4806,-0.149024
-117.5287,0.016991
-117.5768,0.02389
-117.6249,-0.151248
-117.6729,-0.18505
-117.721,0.038573
-117.7691,0.131149
-117.8172,-0.010754
-117.8653,0.007442
-117.9133,0.204549
-117.9614,0.352643
-118.0095,0.31718
-118.0576,0.167029
-118.1056,0.139799
-118.1537,0.180771
-118.2018,0.043339
-118.2499,-0.120581
-118.298,-0.027887
-118.346,0.029716
-118.3941,-0.165406
-118.4422,-0.248221
-118.4903,-0.144081
-118.5383,-0.115621
-118.5864,-0.151954
-118.6345,-0.064566
-118.6826,0.186942
-118.7307,0.226631
-118.7787,0.014161
-118.8268,-0.013374
-118.8749,0.096212
-118.923,0.201952
-118.9711,0.311852
-119.0191,0.278005
-119.0672,0.161348
-119.1153,0.073642
-119.1634,-0.106398
-119.2114,-0.290265
-119.2595,-0.262466
-119.3076,-0.063637
-119.3557,0.016466
-119.4038,-0.01911
-119.4518,0.002933
-119.4999,-0.054441
-119.548,-0.09688
-119.5961,-0.036296
-119.6441,-0.055752
-119.6922,-0.065443
-119.7403,0.08328
-119.7884,0.294553
-119.8364,0.347221
-119.8845,0.178689
-119.9326,-0.095872
-119.9807,-0.147811
-120.0288,0.081816
-120.0768,0.117032
-120.1249,-0.09153
-120.173,-0.224401
-120.2211,-0.114462
-120.2691,0.08514
-120.3172,0.224109
-120.3653,0.281906
-120.4134,0.202728
-120.4615,0.172585
-120.5095,0.22416
-120.5576,0.217349
-120.6057,0.230145
-120.6538,0.08117
-120.7018,-0.246408
-120.7499,-0.235599
-120.798,-0.051552
-120.8461,-0.068381
-120.8942,-0.045451
-120.9422,-0.011205
-120.9903,0.010971
-121.0384,0.116084
-121.0865,0.159638
-121.1346,0.094832
-121.1826,-0.099817
-121.2307,-0.2872
-121.2788,-0.271684
-121.3269,-0.144399
-121.3749,-0.010989
-121.423,-0.015958
-121.4711,-0.084144
-121.5192,0.071764
-121.5673,0.021516
-121.6153,-0.272081
-121.6634,-0.241501
-121.7115,-0.029469
-121.7596,0.046295
-121.8076,-0.044773
-121.8557,-0.097304
-121.9038,-0.127663
-121.9519,-0.21678
-122,-0.241331
-122.048,-0.115673
-122.0961,-0.032926
-122.1442,-0.033345
-122.1923,0.155399
-122.2404,0.068411
-122.2884,-0.209292
-122.3365,-0.146407
-122.3846,-0.05388
-122.4327,-0.046564
-122.4807,-0.076367
-122.5288,-0.080404
-122.5769,0.145247
-122.625,0.289212
-122.6731,0.115668
-122.7211,-0.001886
-122.7692,-0.003499
-122.8173,-0.050771
-122.8654,-0.066441
-122.9134,-0.024322
-122.9615,0.093481
-123.0096,0.228058
-123.0577,0.233925
-123.1058,0.257297
-123.1538,0.249143
-123.2019,0.163238
-123.25,0.273001
-123.2981,0.29508
-123.3461,0.030084
-123.3942,-0.130586
-123.4423,-0.076321
-123.4904,-0.006005
-123.5384,0.067006
-123.5865,0.210172
-123.6346,0.327679
-123.6827,0.201892
-123.7308,-0.063705
-123.7788,-0.064336
-123.8269,0.059061
-123.875,-0.064043
-123.9231,-0.186675
-123.9712,-0.147139
-124.0192,-0.014252
-124.0673,0.066797
-124.1154,-0.018521
-124.1635,0.008853
-124.2116,0.079623
-124.2596,0.002921
-124.3077,-0.11324
-124.3558,-0.110132
-124.4039,-0.002559
-124.4519,0.020993
-124.5,-0.081743
-124.5481,-0.208059
-124.5962,-0.227734
-124.6442,-0.135102
-124.6923,-0.057334
-124.7404,-0.031261
-124.7885,-0.054818
-124.8366,-0.149627
-124.8846,-0.085229
-124.9327,0.06934
-124.9808,0.101817
-125.0289,0.180813
-125.0769,0.299385
-125.125,0.288811
-125.1731,0.137924
-125.2212,0.055964
-125.2693,-0.043075
-125.3173,-0.154011
-125.3654,0.00159
-125.4135,0.139366
-125.4616,0.012491
-125.5096,-0.11798
-125.5577,-0.178163
-125.6058,-0.201222
-125.6539,-0.145893
-125.702,-0.059951
-125.75,-0.035391
-125.7981,-0.116668
-125.8462,-0.100237
-125.8943,0.060441
-125.9424,0.158887
-125.9904,0.115578
-126.0385,-0.061173
-126.0866,-0.222726
-126.1347,-0.067211
-126.1827,0.129338
-126.2308,0.103893
-126.2789,0.110429
-126.327,0.07165
-126.3751,-0.1512
-126.4231,-0.31238
-126.4712,-0.207372
-126.5193,-0.029219
-126.5674,0.004532
-126.6154,0.093154
-126.6635,0.215142
-126.7116,0.151529
-126.7597,0.041172
-126.8078,-0.133329
-126.8558,-0.241822
-126.9039,-0.109231
-126.952,0.071277
-127.0001,0.102438
-127.0482,0.069305
-127.0962,0.114042
-127.1443,0.082954
-127.1924,-0.019136
-127.2405,-0.022259
-127.2885,-0.009486
-127.3366,-0.103302
-127.3847,-0.184119
-127.4328,-0.315275
-127.4809,-0.333475
-127.5289,0.021282
-127.577,0.19982
-127.6251,0.034527
-127.6732,-0.084018
-127.7212,-0.085691
-127.7693,-0.070014
-127.8174,-0.001367
-127.8655,0.035915
-127.9136,-0.009172
-127.9616,0.253663
-128.0097,0.465104
-128.0578,0.141455
-128.1059,-0.005165
-128.1539,0.175728
-128.202,0.037612
-128.2501,-0.211042
-128.2982,-0.263403
-128.3462,-0.175073
-128.3943,0.039429
-128.4424,-0.032488
-128.4905,-0.271456
-128.5386,-0.165233
-128.5866,0.067394
-128.6347,0.177582
-128.6828,0.137219
-128.7309,0.004209
-128.779,-0.002239
-128.827,0.079987
-128.8751,0.087835
-128.9232,0.070598
-128.9713,0.112958
-129.0194,0.122114
-129.0674,0.153954
-129.1155,0.232451
-129.1636,0.134195
-129.2117,-0.042529
-129.2597,-0.06695
-129.3078,-0.007503
-129.3559,-0.04627
-129.404,0.010184
-129.4521,0.151066
-129.5001,0.094937
-129.5482,-0.054523
-129.5963,-0.109123
-129.6444,0.06076
-129.6924,0.238734
-129.7405,0.144466
-129.7886,0.164958
-129.8367,0.209694
-129.8847,-0.003396
-129.9328,0.023389
-129.9809,0.149215
-130.029,0.094118
-130.0771,0.107706
-130.1251,0.100232
-130.1732,-0.071983
-130.2213,-0.23572
-130.2694,-0.238933
-130.3175,0.01626
-130.3655,0.307017
-130.4136,0.236751
-130.4617,-0.029825
-130.5098,-0.065975
-130.5578,0.07801
-130.6059,0.051067
-130.654,-0.04224
-130.7021,-0.025051
-130.7501,-0.018397
-130.7982,0.026795
-130.8463,0.020801
-130.8944,-0.130697
-130.9425,-0.083411
-130.9905,0.111869
-131.0386,0.012794
-131.0867,-0.204127
-131.1348,-0.094491
-131.1829,0.069765
-131.2309,0.031408
-131.279,0.051772
-131.3271,0.067355
-131.3752,-0.041379
-131.4232,-0.126651
-131.4713,-0.172347
-131.5194,-0.042672
-131.5675,0.026068
-131.6156,-0.159536
-131.6636,-0.087494
-131.7117,0.045932
-131.7598,0.002487
-131.8079,0.075855
-131.856,0.187963
-131.904,0.194043
-131.9521,0.127874
-132.0002,0.043999
-132.0483,0.027809
-132.0963,-0.003763
-132.1444,-0.212407
-132.1925,-0.384634
-132.2406,-0.375437
-132.2886,-0.197196
-132.3367,0.006811
-132.3848,0.006576
-132.4329,-0.160328
-132.481,-0.028208
-132.529,0.378447
-132.5771,0.340395
-132.6252,0.051525
-132.6733,-0.061736
-132.7214,-0.062084
-132.7694,-0.048391
-132.8175,-0.035134
-132.8656,-0.001649
-132.9137,-0.02584
-132.9617,-0.022183
-133.0098,-0.007716
-133.0579,-0.082336
-133.106,-0.158981
-133.1541,-0.15061
-133.2021,-0.073707
-133.2502,-0.006172
-133.2983,-0.078528
-133.3464,-0.155695
-133.3944,-0.194256
-133.4425,-0.222165
-133.4906,-0.074987
-133.5387,0.015331
-133.5867,-0.003279
-133.6348,0.104753
-133.6829,0.206999
-133.731,0.063725
-133.7791,-0.22084
-133.8271,-0.297731
-133.8752,-0.097832
-133.9233,0.157414
-133.9714,0.327438
-134.0195,0.266798
-134.0675,0.094831
-134.1156,0.121883
-134.1637,0.072197
-134.2118,-0.166842
-134.2599,-0.100391
-134.3079,0.073138
-134.356,-0.035167
-134.4041,-0.015399
-134.4522,0.109655
-134.5002,0.012161
-134.5483,-0.024928
-134.5964,0.062626
-134.6445,0.084275
-134.6926,0.042296
-134.7406,-0.012864
-134.7887,-0.169943
-134.8368,-0.218385
-134.8849,0.117473
-134.9329,0.368809
-134.981,0.286118
-135.0291,0.156402
-135.0772,0.107507
-135.1252,0.085357
-135.1733,0.088581
-135.2214,0.128077
-135.2695,0.204724
-135.3176,0.176724
-135.3656,-0.085757
-135.4137,-0.26499
-135.4618,-0.136845
-135.5099,0.057704
-135.558,0.135209
-135.606,0.129409
-135.6541,0.066877
-135.7022,0.136273
-135.7503,0.23389
-135.7983,0.049985
-135.8464,-0.218194
-135.8945,-0.210387
-135.9426,-0.082008
-135.9906,-0.063096
-136.0387,0.106131
-136.0868,0.288679
-136.1349,0.147431
-136.183,-0.054641
-136.231,-0.024759
-136.2791,0.051261
-136.3272,-0.06684
-136.3753,-0.309608
-136.4233,-0.341057
-136.4714,-0.23249
-136.5195,-0.255025
-136.5676,-0.159109
-136.6157,0.007615
-136.6637,0.006222
-136.7118,-0.051586
-136.7599,-0.161581
-136.808,-0.169276
-136.8561,-0.031683
-136.9041,-0.02587
-136.9522,-0.009316
-137.0003,0.028848
-137.0484,-0.061426
-137.0965,-0.174357
-137.1445,-0.16339
-137.1926,-0.055475
-137.2407,0.054267
-137.2888,0.081428
-137.3368,-0.062768
-137.3849,-0.113819
-137.433,-0.018134
-137.4811,0.032466
-137.5291,0.053278
-137.5772,0.036037
-137.6253,0.050531
-137.6734,0.124952
-137.7215,0.095267
-137.7695,0.009328
-137.8176,-0.059887
-137.8657,-0.058818
-137.9138,0.036798
-137.9618,0.140463
-138.0099,0.307841
-138.058,0.360316
-138.1061,0.215106
-138.1542,0.139085
-138.2022,0.202586
-138.2503,0.12776
-138.2984,-0.208221
-138.3465,-0.359412
-138.3946,-0.10725
-138.4426,-0.074665
-138.4907,-0.35726
-138.5388,-0.197417
-138.5869,0.209976
-138.6349,0.228002
-138.683,0.053701
-138.7311,-0.022732
-138.7792,-0.072435
-138.8272,-0.016496
-138.8753,0.067988
-138.9234,0.081518
-138.9715,0.007425
-139.0196,-0.200948
-139.0676,-0.209008
-139.1157,0.001628
-139.1638,0.170898
-139.2119,0.06315
-139.26,-0.155785
-139.308,-0.001735
-139.3561,0.157185
-139.4042,-0.039546
-139.4523,-0.151976
-139.5003,-0.114135
-139.5484,0.031527
-139.5965,0.129566
-139.6446,-0.0068
-139.6927,0.065225
-139.7407,0.14676
-139.7888,0.056018
-139.8369,0.093488
-139.885,0.121309
-139.9331,-0.022733
-139.9811,-0.216839
-140.0292,-0.15448
-140.0773,0.036881
-140.1254,0.062638
-140.1734,0.069513
-140.2215,0.147163
-140.2696,0.317012
-140.3177,0.355806
-140.3657,0.051073
-140.4138,-0.005212
-140.4619,0.108056
-140.51,-0.100101
-140.5581,-0.129882
-140.6061,0.122158
-140.6542,0.228623
-140.7023,0.229457
-140.7504,0.196327
-140.7985,0.100183
-140.8465,-0.043121
-140.8946,-0.197848
-140.9427,-0.211547
-140.9908,-0.13105
-141.0388,0.04427
-141.0869,0.189151
-141.135,0.259085
-141.1831,0.39132
-141.2312,0.336979
-141.2792,0.120803
-141.3273,0.011874
-141.3754,0.035609
-141.4235,-0.011318
-141.4715,-0.113228
-141.5196,-0.126755
-141.5677,-0.100158
-141.6158,0.026552
-141.6639,0.024497
-141.7119,-0.109831
-141.76,-0.032807
-141.8081,0.056733
-141.8562,-0.002925
-141.9042,-0.081425
-141.9523,-0.079565
-142.0004,-0.051146
-142.0485,-0.108677
-142.0966,-0.221401
-142.1446,-0.171292
-142.1927,-0.047663
-142.2408,-0.039074
-142.2889,0.093126
-142.337,0.237054
-142.385,0.251091
-142.4331,0.178074
-142.4812,-0.072903
-142.5293,-0.249914
-142.5773,-0.048994
-142.6254,0.154775
-142.6735,-0.044225
-142.7216,-0.26323
-142.7697,-0.265207
-142.8177,-0.120762
-142.8658,0.03
-142.9139,-0.065938
-142.962,-0.265627
-143.01,-0.299583
-143.0581,-0.074547
-143.1062,0.167421
-143.1543,0.203854
-143.2023,0.093774
-143.2504,-0.068863
-143.2985,-0.175647
-143.3466,-0.152216
-143.3947,-0.094077
-143.4427,0.085166
-143.4908,0.360203
-143.5389,0.167598
-143.587,-0.237404
-143.6351,-0.227856
-143.6831,-0.062727
-143.7312,-0.001144
-143.7793,-0.118526
-143.8274,-0.350872
-143.8754,-0.180038
-143.9235,0.177607
-143.9716,0.011012
-144.0197,-0.304948
-144.0677,-0.211935
-144.1158,0.01236
-144.1639,0.019348
-144.212,-0.050189
-144.2601,-0.042941
-144.3081,-0.122309
-144.3562,-0.167139
-144.4043,0.00237
-144.4524,0.044775
-144.5005,0.063493
-144.5485,0.183403
-144.5966,0.067348
-144.6447,-0.028721
-144.6928,0.079205
-144.7408,0.08428
-144.7889,-0.138291
-144.837,-0.235307
-144.8851,-0.127523
-144.9332,-0.09451
-144.9812,-0.065301
-145.0293,0.012089
-145.0774,-0.015301
-145.1255,-0.050663
-145.1736,0.110655
-145.2216,0.072321
-145.2697,-0.083999
-145.3178,0.013168
-145.3659,0.033462
-145.4139,0.124988
-145.462,0.295908
-145.5101,0.039557
-145.5582,-0.254979
-145.6062,-0.039791
-145.6543,0.211493
-145.7024,0.234024
-145.7505,0.274289
-145.7986,0.242048
-145.8466,0.12073
-145.8947,0.08396
-145.9428,0.119194
-145.9909,0.025874
-146.0389,-0.229304
-146.087,-0.379975
-146.1351,-0.368974
-146.1832,-0.247657
-146.2313,0.053809
-146.2793,0.08452
-146.3274,-0.128503
-146.3755,-0.048934
-146.4236,-0.01842
-146.4717,0.009371
-146.5197,0.24304
-146.5678,0.151543
-146.6159,-0.161488
-146.664,-0.100162
-146.712,0.110724
-146.7601,0.098015
-146.8082,0.062325
-146.8563,0.138823
-146.9044,0.108984
-146.9524,-0.090706
-147.0005,-0.021862
-147.0486,0.173909
-147.0967,0.18015
-147.1447,0.019357
-147.1928,-0.076158
-147.2409,0.216078
-147.289,0.337038
-147.3371,0.10978
-147.3851,0.109236
-147.4332,0.205778
-147.4813,0.070231
-147.5294,0.013463
-147.5774,0.231858
-147.6255,0.290697
-147.6736,0.051947
-147.7217,-0.075112
-147.7698,-0.043762
-147.8178,-0.035634
-147.8659,-0.079235
-147.914,-0.0429
-147.9621,0.166876
-148.0102,0.329492
-148.0582,0.375235
-148.1063,0.278987
-148.1544,0.150079
-148.2025,0.250472
-148.2505,0.262769
-148.2986,0.112306
-148.3467,0.041323
-148.3948,-0.13811
-148.4428,-0.217431
-148.4909,-0.16027
-148.539,-0.236295
-148.5871,-0.074566
-148.6352,0.118625
-148.6832,0.017204
-148.7313,0.045751
-148.7794,0.110729
-148.8275,0.115312
-148.8756,0.107833
-148.9236,-0.000541
-148.9717,0.026056
-149.0198,-0.091331
-149.0679,-0.356127
-149.1159,-0.232388
-149.164,-0.076812
-149.2121,-0.063688
-149.2602,-0.022981
-149.3082,-0.184957
-149.3563,-0.241296
-149.4044,-0.020135
-149.4525,0.029981
-149.5006,-0.073467
-149.5486,0.022943
-149.5967,0.122997
-149.6448,-0.011129
-149.6929,0.063357
-149.741,0.243048
-149.789,0.155182
-149.8371,0.029602
-149.8852,-0.074667
-149.9333,0.008928
-149.9813,0.204258
-150.0294,0.157823
-150.0775,0.095167
-150.1256,0.168819
-150.1737,0.255
-150.2217,0.289102
-150.2698,0.24456
-150.3179,0.212809
-150.366,0.02571
-150.4141,-0.116708
-150.4621,0.094878
-150.5102,0.061474
-150.5583,-0.140374
-150.6064,-0.033189
-150.6544,0.031262
-150.7025,0.028506
-150.7506,0.185264
-150.7987,0.221837
-150.8467,0.110756
-150.8948,-0.066472
-150.9429,-0.232465
-150.991,-0.28217
-151.0391,-0.135366
-151.0871,0.084895
-151.1352,0.032234
-151.1833,0.048714
-151.2314,0.046912
-151.2794,-0.14239
-151.3275,-0.19329
-151.3756,-0.203841
-151.4237,-0.154167
-151.4718,0.033601
-151.5198,0.145472
-151.5679,0.042809
-151.616,-0.119227
-151.6641,-0.098996
-151.7122,0.09281
-151.7602,-0.001066
-151.8083,-0.224399
-151.8564,-0.185225
-151.9045,-0.194533
-151.9525,-0.114464
-152.0006,0.095412
-152.0487,0.052359
-152.0968,-0.038367
-152.1449,0.047368
-152.1929,0.017736
-152.241,-0.207718
-152.2891,-0.235544
-152.3372,-0.104539
-152.3853,-0.07557
-152.4333,0.063409
-152.4814,0.203388
-152.5295,0.133866
-152.5776,0.081404
-152.6256,0.251108
-152.6737,0.307553
-152.7218,0.000722
-152.7699,-0.230533
-152.8179,-0.218825
-152.866,-0.084542
-152.9141,0.072338
-152.9622,0.152357
-153.0103,0.221718
-153.0583,0.425282
-153.1064,0.481454
-153.1545,0.365676
-153.2026,0.413637
-153.2507,0.441336
-153.2987,0.354341
-153.3468,0.118942
-153.3949,-0.13592
-153.443,-0.174876
-153.491,-0.067856
-153.5391,-0.004339
-153.5872,-0.026869
-153.6353,0.006975
-153.6833,0.149325
-153.7314,0.244045
-153.7795,0.074464
-153.8276,-0.158713
-153.8757,-0.13538
-153.9237,-0.064325
-153.9718,-0.132074
-154.0199,-0.158319
-154.068,-0.152781
-154.1161,-0.120778
-154.1641,-0.105507
-154.2122,-0.221213
-154.2603,-0.076612
-154.3084,0.248972
-154.3564,0.278582
-154.4045,0.22
-154.4526,0.303552
-154.5007,0.410242
-154.5488,0.255509
-154.5968,0.012055
-154.6449,0.129488
-154.693,0.365295
-154.7411,0.336519
-154.7891,0.12402
-154.8372,-0.0293
-154.8853,0.073619
-154.9334,0.226962
-154.9815,0.174753
-155.0295,0.266602
-155.0776,0.422996
-155.1257,0.195607
-155.1738,0.044517
-155.2218,0.284047
-155.2699,0.378448
-155.318,0.257976
-155.3661,0.223607
-155.4142,0.219074
-155.4622,0.14496
-155.5103,-0.000112
-155.5584,-0.121214
-155.6065,-0.164961
-155.6546,-0.098598
-155.7026,0.014927
-155.7507,-0.028832
-155.7988,-0.106848
-155.8469,-0.00775
-155.8949,0.109351
-155.943,0.12113
-155.9911,0.051248
-156.0392,-0.142637
-156.0873,-0.16013
-156.1353,0.030727
-156.1834,-0.00199
-156.2315,-0.106596
-156.2796,-0.122555
-156.3276,-0.090197
-156.3757,-0.009873
-156.4238,0.019903
-156.4719,-0.070681
-156.5199,-0.270689
-156.568,-0.353595
-156.6161,-0.155651
-156.6642,-0.009378
-156.7123,-0.186419
-156.7603,-0.181844
-156.8084,0.045391
-156.8565,0.142456
-156.9046,0.224822
-156.9527,0.263998
-157.0007,0.113543
-157.0488,-0.03703
-157.0969,0.128436
-157.145,0.268723
-157.193,0.119386
-157.2411,0.100044
-157.2892,0.251185
-157.3373,0.308736
-157.3854,0.348347
-157.4334,0.305141
-157.4815,0.127407
-157.5296,0.103264
-157.5777,0.21595
-157.6258,0.245699
-157.6738,0.106651
-157.7219,-0.01715
-157.77,0.080563
-157.8181,-0.015041
-157.8661,-0.200401
-157.9142,-0.028077
-157.9623,-0.073104
-158.0104,-0.25428
-158.0584,-0.076037
-158.1065,-0.0067
-158.1546,-0.149476
-158.2027,-0.172951
-158.2508,-0.04908
-158.2988,0.043962
-158.3469,-0.010295
-158.395,-0.085018
-158.4431,-0.105612
-158.4912,0.002861
-158.5392,0.058982
-158.5873,-0.145582
-158.6354,-0.193152
-158.6835,-0.101843
-158.7315,-0.229773
-158.7796,-0.079418
-158.8277,0.402732
-158.8758,0.412832
-158.9238,0.129051
-158.9719,-0.016518
-159.02,-0.123033
-159.0681,-0.127845
-159.1162,-0.204703
-159.1642,-0.170784
-159.2123,0.097923
-159.2604,0.108811
-159.3085,-0.018278
-159.3565,-0.1357
-159.4046,-0.193913
-159.4527,-0.041934
-159.5008,0.074348
-159.5489,0.164006
-159.5969,0.153255
-159.645,0.044247
-159.6931,0.159902
-159.7412,0.231918
-159.7893,0.101081
-159.8373,0.063621
-159.8854,0.03509
-159.9335,-0.039948
-159.9816,-0.062383
-160.0297,0.042792
-160.0777,0.173058
-160.1258,-0.018846
-160.1739,-0.205623
-160.222,-0.133682
-160.27,0.03794
-160.3181,0.169836
-160.3662,0.076462
-160.4143,-0.010426
-160.4623,0.040111
-160.5104,-0.011803
-160.5585,-0.112846
-160.6066,-0.066308
-160.6547,-0.059207
-160.7027,-0.189737
-160.7508,-0.35368
-160.7989,-0.356278
-160.847,-0.151993
-160.895,-0.028266
-160.9431,-0.084219
-160.9912,-0.155362
-161.0393,-0.192022
-161.0874,-0.278799
-161.1354,-0.21774
-161.1835,-0.09171
-161.2316,-0.049418
-161.2797,0.054571
-161.3278,0.021911
-161.3758,-0.145376
-161.4239,-0.145452
-161.472,-0.056251
-161.5201,-0.041552
-161.5681,-0.079734
-161.6162,-0.058754
-161.6643,0.092646
-161.7124,0.104277
-161.7604,0.101211
-161.8085,0.151483
-161.8566,0.030473
-161.9047,-0.041351
-161.9528,-0.137233
-162.0008,-0.203148
-162.0489,-0.065214
-162.097,0.188876
-162.1451,0.464294
-162.1932,0.396582
-162.2412,0.030597
-162.2893,-0.022361
-162.3374,0.141927
-162.3855,0.044908
-162.4335,0.047839
-162.4816,0.282239
